"","ID","Host.Since","Neighbourhood.Cleansed","Neighbourhood.Group.Cleansed","City","Zipcode","Country","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bed.Type","Security.Deposit","Cleaning.Fee","Number.of.Reviews","Review.Scores.Rating","Host.Response.Rate","Bathrooms","Bathrooms_decimal","Bedrooms","Beds","Price","Security.Deposit_bool","Cleaning.fee_bool","Calculated.host.listings.count","ano_Host_Since","Neighbourhood.Cleansed_num","Neighbourhood.Group.Cleansed_num","Property.Type_Rec","Property.Type_RecNum","Room.Type_Num","Bed.Type_REC","Bed.Type_ReCNum"
"84",9982157,2010-06-27,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.244.869.783.960","-37.033.574.454.587.100","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",80,5,0,50,0,0.5,"0,5",0,1,12,1,1,1,2010,49,4,"APARTMENT",1,1,"REAL BED",1
"85",4967324,2010-06-27,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.040.814.840.119.400","-37.058.782.865.702.400","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,52,0,0.5,"0,5",0,1,12,0,1,1,2010,49,4,"APARTMENT",1,1,"REAL BED",1
"86",14280309,2010-06-27,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","40.413.582.261.605.100","-3.706.742.568.186.560","APARTMENT","PRIVATE ROOM",1,"FUTON",0,5,0,53,0,0.5,"0,5",0,1,12,0,1,1,2010,49,4,"APARTMENT",1,2,"SOFA OR SIMILAR",2
"87",17745201,2010-06-27,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.877.744.958.350","-3.700.857.189.814.320","APARTMENT","PRIVATE ROOM",1,"REAL BED",80,5,0,0,0,0.5,"0,5",0,1,12,1,1,1,2010,49,4,"APARTMENT",1,2,"REAL BED",1
"88",3555938,2010-06-27,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.174.043.624.050","-3.703.884.779.810.480","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",80,5,0,53,0,0.5,"0,5",0,1,12,1,1,1,2010,49,4,"APARTMENT",1,1,"REAL BED",1
"89",12107436,2010-06-29,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.412.525.520.076.700","-37.023.275.263.544.800","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",80,5,0,53,0,0.5,"0,5",0,1,12,1,1,1,2010,49,4,"APARTMENT",1,1,"REAL BED",1
"90",16223429,2010-07-01,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.410.513.825.901.800","-3.699.055.538.099.470","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",80,5,0,53,0,0.5,"0,5",0,1,12,1,1,1,2010,49,4,"APARTMENT",1,1,"REAL BED",1
"94",3222779,2010-07-09,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.580.307.547.740","-37.032.630.594.853.200","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",84,5,0,57,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"95",1333024,2010-07-09,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.606.120.005.850","-37.023.314.081.688.800","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",84,5,0,57,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"96",1234836,2010-07-10,"UNIVERSIDAD","CENTRO","MADRID",28015,"Spain","40.423.965.450.543.300","-37.091.077.270.618.300","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,58,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"97",4015119,2010-07-10,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.424.826.225.901.200","-37.069.068.274.127.500","HOUSE","PRIVATE ROOM",1,"REAL BED",0,0,0,0,0,0.5,"0,5",0,1,12,0,0,1,2010,115,4,"HOUSE",4,2,"REAL BED",1
"98",8172203,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.882.593.747.720","-37.044.845.720.164.600","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"99",5266480,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.107.124.667.450","-37.058.532.514.816.300","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"100",2943509,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.435.981.347.320","-3.706.730.789.231.220","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",84,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"101",12709013,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.422.373.945.934.200","-37.042.469.107.521.100","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"102",15558347,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",NA,"Spain","40.428.131.047.129.700","-3.706.434.963.772.610","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,0,0,0,0,0.5,"0,5",0,1,12,0,0,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"103",16743974,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.670.924.710.700","-37.018.606.883.146.800","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"104",6340181,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28015,"Spain","4.042.590.166.455.750","-37.066.497.032.656.700","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"105",11933593,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.371.551.994.810","-37.046.934.796.945.300","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,2,"REAL BED",1
"106",1763683,2010-07-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.424.369.368.904.500","-3.701.134.025.477.820","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",84,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"107",16213533,2010-07-15,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.806.187.749.850","-37.030.077.874.918.600","OTHER","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"OTHER",3,1,"REAL BED",1
"108",15427486,2010-07-15,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.326.037.117.710","-37.023.264.045.223.400","APARTMENT","SHARED ROOM",1,"REAL BED",0,0,0,60,0,0.5,"0,5",0,1,12,0,0,1,2010,115,4,"APARTMENT",1,3,"REAL BED",1
"109",3727205,2010-07-15,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.424.948.521.296.800","-37.016.837.165.680.700","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"110",13231178,2010-07-19,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.426.132.859.092.000","-37.026.892.222.485.200","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"111",15718951,2010-07-21,"UNIVERSIDAD","CENTRO","MADRID",28013,"Spain","40.421.989.649.982.400","-37.034.256.123.108.400","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"112",17749414,2010-07-22,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.426.423.189.977.500","-37.052.291.207.185.700","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"113",17651325,2010-07-22,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","40.423.367.741.481.700","-37.063.640.784.088.700","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,5,0,0,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,2,"REAL BED",1
"114",6409632,2010-07-24,"UNIVERSIDAD","CENTRO","MADRID",2015,"Spain","40.426.946.112.984.800","-37.093.682.853.051.700","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"115",17362722,2010-08-05,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.444.702.720.920","-37.044.282.230.828.500","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"116",6999084,2010-08-05,"UNIVERSIDAD","CENTRO","MADRID",28015,"Spain","40.424.331.844.667.100","-3.707.629.261.924.950","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"117",737480,2010-08-13,"UNIVERSIDAD","CENTRO","MADRID",28004,"Spain","4.042.405.874.456.740","-37.051.719.274.144.000","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,12,0,1,1,2010,115,4,"APARTMENT",1,1,"REAL BED",1
"118",18071532,2010-08-25,"UNIVERSIDAD","CENTRO","MADRID",28015,"Spain","40.425.779.627.390.700","-37.119.994.854.603","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,0,0,0.5,"0,5",0,1,12,0,0,1,2010,115,4,"APARTMENT",1,2,"REAL BED",1
"119",8913498,2010-08-29,"SOL","CENTRO","MADRID",28013,"Spain","4.041.703.247.215.500","-37.072.821.801.251.800","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"120",760104,2010-08-31,"SOL","CENTRO","MADRID",28013,"Spain","40.417.024.367.967.300","-37.065.526.932.652.200","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,0,0,60,0,0.5,"0,5",0,1,12,0,0,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"121",10555639,2010-09-05,"SOL","CENTRO","MADRID",28013,"Spain","404.189.394.326.398","-3.700.673.920.380.280","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,12,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"122",10717137,2010-09-05,"SOL","CENTRO","MADRID",28012,"Spain","4.041.706.551.607.140","-37.032.481.354.084","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,0,0,60,0,0.5,"0,5",0,1,13,1,0,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"123",10914059,2010-09-05,"SOL","CENTRO","MADRID",28013,"Spain","4.041.966.878.909.540","-3.701.624.233.034.310","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,0,0,0,0,0.5,"0,5",0,1,13,0,0,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"124",1685502,2010-09-17,"SOL","CENTRO","MADRID",NA,"Spain","40.417.450.439.049.500","-37.043.887.320.616.800","HOUSE","PRIVATE ROOM",1,"REAL BED",0,0,0,60,0,0.5,"0,5",0,1,13,0,0,1,2010,112,4,"HOUSE",4,2,"REAL BED",1
"125",7131604,2010-09-21,"SOL","CENTRO","MADRID",28013,"Spain","4.041.619.432.585.270","-37.028.145.665.808.300","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"126",16144253,2010-09-29,"SOL","CENTRO","MADRID",28013,"Spain","4.041.746.046.026.660","-37.065.536.748.257.900","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,0,0,60,0,0.5,"0,5",0,1,13,0,0,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"127",7192263,2010-09-29,"SOL","CENTRO","MADRID",28013,"Spain","4.041.718.158.265.860","-370.795.909.638.614","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"128",4353849,2010-09-29,"SOL","CENTRO","MADRID",28013,"Spain","4.041.772.428.479.350","-3.700.719.135.320.290","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"129",6034687,2010-09-29,"SOL","CENTRO","MADRID",28013,"Spain","4.041.843.363.991.720","-37.074.227.081.526.400","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,0,0,0,0,0.5,"0,5",0,1,13,1,0,1,2010,112,4,"APARTMENT",1,2,"REAL BED",1
"130",15202177,2010-09-29,"SOL","CENTRO","MADRID",28012,"Spain","40.414.259.322.253.600","-37.060.047.878.357.300","OTHER","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"OTHER",3,1,"REAL BED",1
"131",16444270,2010-10-11,"SOL","CENTRO","MADRID",28012,"Spain","40.416.332.744.253.900","-37.029.187.505.244.600","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"132",944555,2010-10-16,"SOL","CENTRO","MADRID",28013,"Spain","4.041.547.663.182.740","-37.051.344.640.634.400","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,13,0,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"133",7143136,2010-10-18,"SOL","CENTRO","MADRID",28013,"Spain","4.041.647.109.666.020","-3.707.022.789.977.190","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,0,0,60,0,0.5,"0,5",0,1,13,1,0,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"134",16139533,2010-10-26,"SOL","CENTRO","MADRID",28013,"Spain","40.417.225.572.477.000","-3.707.476.330.999.440","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,0.5,"0,5",0,1,13,0,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"135",16038478,2010-10-26,"SOL","CENTRO","MADRID",28013,"Spain","4.041.853.658.806.060","-3.702.550.986.003.310","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"136",4339046,2010-10-27,"SOL","CENTRO","MADRID",28012,"Spain","40.414.867.702.662.700","-3.707.529.145.901.830","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,0.5,"0,5",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"137",17934695,2010-11-02,"SOL","CENTRO","MADRID",28012,"Spain","4.041.574.722.664.910","-37.016.949.045.571.600","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,5,0,0,0,1,"1",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,2,"REAL BED",1
"138",16198203,2010-11-16,"SOL","CENTRO","MADRID",28012,"Spain","4.041.485.865.476.470","-3.704.459.048.014.030","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"139",16259768,2010-11-29,"SOL","CENTRO","MADRID",28013,"Spain","40.418.485.489.007.900","-3.703.397.358.291.010","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"140",4302977,2010-12-05,"SOL","CENTRO","MADRID",28013,"Spain","40.419.448.659.595.200","-37.006.909.012.433.100","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"141",4402508,2010-12-05,"SOL","CENTRO","MADRID",28013,"Spain","4.041.885.700.415.760","-37.036.685.475.403.000","CONDOMINIUM","PRIVATE ROOM",1,"REAL BED",0,5,0,60,0,1,"1",0,1,13,0,1,1,2010,112,4,"CONDOMINIUM",6,2,"REAL BED",1
"142",16188253,2010-12-06,"SOL","CENTRO","MADRID",28005,"Spain","4.041.535.653.035.840","-37.031.236.233.865.000","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,13,1,1,1,2010,112,4,"APARTMENT",1,1,"REAL BED",1
"143",1086861,2010-12-06,"IMPERIAL","ARGANZUELA","MADRID",28005,"Spain","4.041.283.128.396.530","-3.717.930.880.399.830","HOUSE","PRIVATE ROOM",1,"REAL BED",0,5,0,60,0,1,"1",0,1,13,0,1,1,2010,61,1,"HOUSE",4,2,"REAL BED",1
"144",15855225,2010-12-06,"IMPERIAL","ARGANZUELA","MADRID",28005,"Spain","40.411.960.322.558.000","-37.204.053.635.112.600","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,5,0,60,0,1,"1",0,1,13,0,1,1,2010,61,1,"APARTMENT",1,2,"REAL BED",1
"145",11254051,2010-12-06,"IMPERIAL","ARGANZUELA","MADRID",28005,"Spain","4.040.559.859.573.050","-3.712.660.345.505.280","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,14,1,1,1,2010,61,1,"APARTMENT",1,1,"REAL BED",1
"146",11155957,2010-12-06,"IMPERIAL","ARGANZUELA","MADRID",NA,"Spain","40.403.250.425.778.400","-37.141.972.176.375.000","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,1,"1",0,1,14,0,1,1,2010,61,1,"APARTMENT",1,1,"REAL BED",1
"147",15642904,2010-12-06,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","4.040.479.531.163.240","-3.710.049.498.585.270","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,0,1,"1",0,1,14,0,1,1,2010,2,1,"APARTMENT",1,1,"REAL BED",1
"148",1335752,2010-12-08,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","4.040.512.862.623.400","-37.077.258.169.302.900","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,0,0,60,0,1,"1",0,1,14,1,0,1,2010,2,1,"APARTMENT",1,1,"REAL BED",1
"149",12208039,2010-12-08,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","4.040.173.131.808.730","-37.058.038.103.572.900","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,0,0,1,"1",0,1,14,0,0,1,2010,2,1,"APARTMENT",1,2,"REAL BED",1
"150",15911968,2010-12-08,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","4.040.469.941.109.770","-37.072.305.396.706.300","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,0,0,60,0,1,"1",0,1,14,1,0,1,2010,2,1,"APARTMENT",1,2,"REAL BED",1
"151",15019446,2010-12-08,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","40.401.288.026.668.500","-37.022.358.354.030.300","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,14,1,1,1,2010,2,1,"APARTMENT",1,1,"REAL BED",1
"152",13829247,2010-12-13,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","4.040.248.852.546.480","-3.707.082.800.522.680","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,0,1,"1",0,1,14,1,1,1,2010,2,1,"APARTMENT",1,1,"REAL BED",1
"153",14378396,2011-01-05,"CHOPERA","ARGANZUELA","MADRID",28045,"Spain","40.390.911.609.899.300","-369.600.531.167.832","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,60,0,1,"1",0,1,14,0,0,1,2011,34,1,"APARTMENT",1,2,"REAL BED",1
"154",2073058,2011-01-05,"CHOPERA","ARGANZUELA","MADRID",28045,"Spain","40.396.748.541.425.700","-36.984.647.866.831.900","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,60,0,1,"1",0,1,14,0,0,1,2011,34,1,"APARTMENT",1,2,"REAL BED",1
"155",13429956,2011-01-05,"CHOPERA","ARGANZUELA","MADRID",28045,"Spain","4.039.315.068.156.360","-3.701.238.959.922.490","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,0,0,1,"1",0,1,14,0,0,1,2011,34,1,"APARTMENT",1,2,"REAL BED",1
"156",11218525,2011-01-05,"CHOPERA","ARGANZUELA","MADRID",28045,"Spain","40.394.055.973.668.500","-37.002.547.313.427.900","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,5,0,60,9,1,"1",0,1,14,0,1,1,2011,34,1,"APARTMENT",1,2,"REAL BED",1
"157",13745484,2011-01-05,"LEGAZPI","ARGANZUELA","MADRID",28045,"Spain","40.388.351.606.948.200","-36.919.586.041.065.400","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,0,0,0,9,1,"1",0,1,14,1,0,1,2011,65,1,"APARTMENT",1,2,"REAL BED",1
"158",13647904,2011-01-05,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","40.394.689.254.726.100","-36.936.569.867.997.700","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,60,9,1,"1",0,1,14,0,0,1,2011,45,1,"APARTMENT",1,2,"REAL BED",1
"160",16810981,2011-01-05,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","40.400.074.246.032.000","-36.950.659.320.009.800","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,10,1,"1",0,1,14,0,1,1,2011,45,1,"APARTMENT",1,1,"REAL BED",1
"161",17782787,2011-01-19,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.619.440.532.620","-36.965.853.979.811.200","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,11,1,"1",0,1,14,0,1,1,2011,85,1,"APARTMENT",1,1,"REAL BED",1
"162",14814643,2011-01-19,"PALOS DE MOGUER","ARGANZUELA","MADRID",28012,"Spain","4.040.601.688.492.640","-3.694.303.126.935.120","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,0,11,1,"1",0,1,14,0,0,1,2011,85,1,"APARTMENT",1,2,"REAL BED",1
"163",13140785,2011-01-19,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","40.403.805.736.835.600","-36.928.700.709.489.100","HOUSE","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,11,1,"1",0,1,14,1,1,1,2011,85,1,"HOUSE",4,1,"REAL BED",1
"164",2597023,2011-01-19,"PALOS DE MOGUER","ARGANZUELA","MADRID",28012,"Spain","4.040.420.631.492.250","-36.964.338.722.792.100","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,13,1,"1",0,1,14,0,1,1,2011,85,1,"APARTMENT",1,1,"REAL BED",1
"165",11657029,2011-01-20,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.179.463.723.260","-369.223.400.497.245","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,60,13,1,"1",0,1,14,0,1,1,2011,85,1,"APARTMENT",1,1,"REAL BED",1
"166",11641374,2011-01-20,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.257.042.215.780","-36.958.891.819.739.900","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,5,0,60,14,1,"1",0,1,14,0,1,1,2011,85,1,"APARTMENT",1,2,"REAL BED",1
"167",10899497,2011-01-24,"PALOS DE MOGUER","ARGANZUELA","MADRID",NA,"Spain","4.040.305.004.434.070","-36.958.901.651.390.500","HOUSE","PRIVATE ROOM",1,"REAL BED",0,0,0,0,20,1,"1",0,1,14,0,0,1,2011,85,1,"HOUSE",4,2,"REAL BED",1
"168",2207960,2011-01-24,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.466.423.907.890","-3.696.638.982.098.900","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,5,0,60,20,1,"1",0,1,14,1,1,1,2011,85,1,"APARTMENT",1,2,"REAL BED",1
"169",12016892,2011-01-25,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.237.320.391.050","-36.893.806.531.525.600","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,0,0,60,20,1,"1",0,1,14,0,0,1,2011,85,1,"APARTMENT",1,1,"REAL BED",1
"170",14082107,2011-01-25,"PACIFICO","RETIRO","MADRID",28007,"Spain","4.040.306.561.839.680","-36.814.146.480.942.300","APARTMENT","PRIVATE ROOM",1,"REAL BED",85,5,0,0,20,1,"1",0,1,14,1,1,1,2011,80,14,"APARTMENT",1,2,"REAL BED",1
"171",11737749,2011-01-25,"PACIFICO","RETIRO","MADRID",28007,"Spain","40.404.869.973.870.300","-3.676.198.550.634.630","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,5,0,60,20,1,"1",0,1,14,0,1,1,2011,80,14,"APARTMENT",1,2,"REAL BED",1
"172",15508286,2011-01-25,"PACIFICO","RETIRO","MADRID",28007,"Spain","4.040.261.902.827.800","-36.827.783.935.896.900","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",85,5,0,60,20,1,"1",0,1,14,1,1,1,2011,80,14,"APARTMENT",1,1,"REAL BED",1
"173",18028886,2011-01-27,"PACIFICO","RETIRO","MADRID",28007,"Spain","4.040.298.392.689.620","-36.765.125.301.718.300","APARTMENT","ENTIRE HOME/APT",1,"REAL BED",0,5,0,0,24,1,"1",0,1,14,0,1,1,2011,80,14,"APARTMENT",1,1,"REAL BED",1
"174",16891684,2011-01-27,"PACIFICO","RETIRO","MADRID",28007,"Spain","40.404.344.758.605.200","-36.745.934.395.002.000","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,60,25,1,"1",0,1,14,0,0,1,2011,80,14,"APARTMENT",1,2,"REAL BED",1
"175",9773489,2011-01-27,"ESTRELLA","RETIRO","MADRID",NA,"Spain","4.041.818.398.213.490","-3.668.061.388.856.860","HOUSE","PRIVATE ROOM",1,"REAL BED",0,0,0,60,25,1,"1",0,1,14,0,0,1,2011,51,14,"HOUSE",4,2,"REAL BED",1
"176",17033161,2011-01-30,"ESTRELLA","RETIRO","MADRID",28007,"Spain","4.041.956.679.445.450","-3.664.913.727.045.000","APARTMENT","PRIVATE ROOM",1,"REAL BED",0,0,0,60,25,1,"1",0,1,14,0,0,1,2011,51,14,"APARTMENT",1,2,"REAL BED",1
