ID;Host Since;Host Response Rate;Neighbourhood Cleansed;Neighbourhood Group Cleansed;City;Zipcode;Country;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Price;Security Deposit;Cleaning Fee;Number of Reviews;Review Scores Rating;Calculated host listings count
15521417;5/9/13;100;Cortes;Centro;Madrid;28014;Spain;4.041.278.440.351.550;-369.593.457.754.389;Apartment;Entire home/apt;4;1.0;2;2;Real Bed;98;200;30;31;99;1
14852553;24/4/15;98;Cortes;Centro;Madrid;28014;Spain;4.041.374.690.256.320;-3.698.766.512.458.180;Apartment;Private room;3;2.0;1;2;Real Bed;25;150;10;19;86;3
18085722;9/1/17;;Embajadores;Centro;Madrid;28005;Spain;4.040.836.265.318.160;-37.102.098.171.957.600;Apartment;Entire home/apt;2;1.0;0;1;Real Bed;45;;25;0;;1
16515248;12/8/12;100;Embajadores;Centro;Madrid;28012;Spain;4.040.788.015.549.930;-37.004.452.574.127.800;Apartment;Entire home/apt;4;1.0;2;2;Real Bed;95;;;9;100;13
11665588;26/3/15;75;Embajadores;Centro;Madrid;28012;Spain;4.040.964.636.895.180;-3.699.339.626.337.510;Apartment;Private room;2;1.0;1;1;Real Bed;25;;8;6;93;1
15736028;6/4/13;100;Embajadores;Centro;Madrid;28012;Spain;4.040.902.398.334.220;-3.701.472.455.747.800;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;65;100;15;7;97;5
17716874;14/3/17;100;Embajadores;Centro;Madrid;28012;Spain;40.407.136.894.962.800;-36.988.317.892.409.700;Apartment;Private room;1;1.0;1;1;Real Bed;15;;6;2;90;1
11608880;8/5/13;96;Embajadores;Centro;Madrid;28012;Spain;4.041.155.874.822.260;-37.015.906.824.462.300;Apartment;Entire home/apt;4;2.0;2;2;Real Bed;120;;30;64;92;10
1128626;2/5/13;100;Embajadores;Centro;Madrid;28012;Spain;4.040.859.855.662.670;-3.701.872.776.045.380;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;40;100;17;147;90;1
6410739;15/5/15;;Embajadores;Centro;Madrid;28012;Spain;4.041.359.424.640.750;-37.023.054.174.199.700;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;80;;20;2;100;1
927754;16/11/12;93;Embajadores;Centro;Madrid;28012;Spain;4.041.182.501.248.170;-3.699.711.187.135.910;House;Entire home/apt;4;1.0;1;2;Real Bed;35;150;5;139;75;1
16432261;22/5/12;70;Embajadores;Centro;Madrid;28005;Spain;4.040.948.380.748.050;-3.706.117.402.411.030;Apartment;Entire home/apt;4;1.0;2;2;Real Bed;69;;30;13;98;1
15121643;3/1/16;100;Embajadores;Centro;Madrid;28012;Spain;4.040.581.598.551.410;-3.701.345.970.150.490;Apartment;Private room;2;1.0;1;1;Real Bed;38;;;0;;2
12100389;30/6/15;100;Embajadores;Centro;Madrid;28012;Spain;4.040.772.106.172.630;-36.977.206.814.995.600;Apartment;Private room;2;1.0;1;1;Real Bed;22;150;;48;99;1
15487938;26/7/16;100;Embajadores;Centro;Madrid;28012;Spain;4.040.873.256.959.660;-37.053.993.675.230.200;Loft;Entire home/apt;4;1.5;1;2;Real Bed;57;100;28;17;96;4
13938008;10/7/16;100;Embajadores;Centro;Madrid;28005;Spain;4.040.779.016.137.970;-37.063.645.383.272.000;Condominium;Private room;2;1.0;1;1;Real Bed;22;;;19;95;1
17250620;13/2/17;100;Embajadores;Centro;Madrid;28012;Spain;4.041.098.967.223.550;-3.700.829.880.339.140;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;50;;;6;100;1
6925889;17/3/14;98;Embajadores;Centro;Madrid;28012;Spain;4.040.890.120.371.390;-37.055.874.958.605.000;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;75;200;45;59;86;1
13126049;20/5/16;100;Embajadores;Centro;Madrid;28012;Spain;4.041.129.663.721.870;-37.026.749.368.329.400;Apartment;Entire home/apt;8;1.0;2;8;Real Bed;45;;20;37;86;3
13688121;8/8/14;92;Embajadores;Centro;Madrid;28012;Spain;4.040.749.705.718.470;-36.996.928.108.742.900;Apartment;Private room;2;1.0;1;1;Real Bed;45;100;15;20;87;7
11881007;6/8/15;100;Embajadores;Centro;Madrid;28005;Spain;40.408.843.733.713.900;-37.063.858.945.933.600;Apartment;Entire home/apt;5;1.0;2;4;Real Bed;69;100;25;24;93;6
11132301;2/12/15;100;Embajadores;Centro;Madrid;28012;Spain;4.041.128.303.789.650;-37.016.670.938.357.500;Apartment;Private room;2;1.0;1;1;Real Bed;19;;;8;88;3
15551352;8/5/13;96;Embajadores;Centro;Madrid;28012;Spain;4.041.096.128.119.890;-37.036.648.030.985.600;Apartment;Entire home/apt;3;2.0;2;3;Real Bed;100;200;30;17;98;10
16597156;2/1/17;100;Cortes;Centro;Madrid;28014;Spain;4.041.147.807.325.110;-36.960.497.854.508.800;Loft;Entire home/apt;3;1.0;1;2;Real Bed;82;;40;0;;3
1716687;1/8/11;100;Cortes;Centro;Madrid;28014;Spain;4.041.731.900.280.170;-36.979.901.557.731.400;Apartment;Private room;4;2.0;1;3;Real Bed;42;;12;127;91;14
15607572;2/10/16;100;Cortes;Centro;Madrid;28014;Spain;4.041.029.479.591.950;-36.926.912.462.122.900;Apartment;Private room;1;2.0;1;1;Real Bed;40;;12;4;100;2
754678;24/10/12;100;Cortes;Centro;Madrid;28014;Spain;4.041.232.637.471.540;-36.964.883.599.173.900;Apartment;Entire home/apt;8;2.0;4;6;Real Bed;135;150;60;132;95;1
14909549;19/9/14;75;Cortes;Centro;Madrid;28014;Spain;4.041.418.266.558.790;-3.694.510.887.398.580;Apartment;Entire home/apt;8;2.0;4;6;Real Bed;160;200;70;11;84;145
17619262;7/1/17;100;Justicia;Centro;Madrid;28004;Spain;40.421.380.039.989.000;-3.700.864.552.591.040;Apartment;Private room;2;1.0;1;2;Real Bed;21;;5;3;93;1
8949502;17/10/15;100;Justicia;Centro;Madrid;28004;Spain;40.422.259.977.107.000;-3.698.912.748.911.920;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;55;;40;0;;1
7908267;5/3/15;100;Justicia;Centro;Madrid;28004;Spain;40.423.781.041.275.400;-3.697.331.014.763.830;Apartment;Entire home/apt;2;1.0;0;1;Real Bed;45;;20;41;88;10
15179188;9/2/15;100;Justicia;Centro;Madrid;28004;Spain;4.042.532.811.277.920;-36.987.800.067.667.100;Apartment;Private room;1;1.0;1;1;Real Bed;35;;;1;100;1
2091802;4/1/13;100;Embajadores;Centro;Madrid;28012;Spain;4.040.939.843.443.370;-36.975.842.036.483.400;Apartment;Private room;2;1.0;1;1;Real Bed;34;300;20;4;95;2
18082835;23/2/17;;Embajadores;Centro;Madrid;28012;Spain;4.041.210.987.738.100;-36.996.164.102.059.100;Apartment;Private room;1;2.0;1;1;Real Bed;32;200;30;0;;38
3527783;2/6/14;100;Embajadores;Centro;Madrid;28012;Spain;4.041.144.719.061.060;-36.998.066.972.720.900;House;Private room;2;0.5;1;1;Real Bed;30;;10;68;94;5
13630804;21/6/16;100;Embajadores;Centro;Madrid;28012;Spain;40.413.052.972.868.400;-37.009.035.218.997.300;Apartment;Entire home/apt;16;3.0;5;14;Real Bed;200;300;60;56;98;3
4029657;3/9/14;83;Embajadores;Centro;Madrid;28005;Spain;40.406.767.360.212.400;-370.384.044.722.686;Apartment;Entire home/apt;3;1.0;1;3;Real Bed;54;300;;23;79;1
16645339;16/7/16;93;Embajadores;Centro;Madrid;28045;Spain;4.040.834.115.151.720;-3.694.760.546.575.230;Apartment;Private room;2;1.0;1;1;Real Bed;25;;;13;90;1
8255449;9/7/15;100;Embajadores;Centro;Madrid;28012;Spain;4.040.708.781.222.650;-36.987.356.015.278.300;Apartment;Entire home/apt;4;1.0;0;2;Real Bed;65;;15;9;91;1
16316869;22/7/15;100;Embajadores;Centro;Madrid;28012;Spain;40.408.298.974.566.100;-37.000.651.920.361.800;Apartment;Entire home/apt;4;1.0;1;3;Real Bed;50;;10;2;70;2
10188977;26/7/14;100;Embajadores;Centro;Madrid;28005;Spain;4.040.790.796.904.490;-3.707.003.076.729.880;Apartment;Entire home/apt;2;1.0;0;1;Pull-out Sofa;48;;20;0;;1
17175467;25/7/15;100;Embajadores;Centro;Madrid;28012;Spain;4.040.996.059.947.080;-37.009.693.953.935.400;Apartment;Private room;1;1.0;1;1;Real Bed;22;;8;2;90;5
13002991;10/4/16;82;Embajadores;Centro;Madrid;28012;Spain;4.041.353.898.233.000;-37.064.955.203.983.600;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;67;200;30;28;95;3
3860278;8/5/14;100;Embajadores;Centro;Madrid;28012;Spain;4.041.242.795.387.660;-3.705.669.666.647.090;Apartment;Private room;2;2.0;1;1;Real Bed;23;;15;0;;97
14209238;2/12/15;100;Embajadores;Centro;Madrid;28012;Spain;4.040.903.189.900.870;-37.001.291.450.702.400;Apartment;Private room;3;1.0;1;1;Real Bed;30;;;2;100;3
11688399;19/1/15;100;Embajadores;Centro;Madrid;28012;Spain;4.041.062.591.744.670;-37.081.309.995.900.200;Apartment;Entire home/apt;5;1.0;1;3;Real Bed;55;;;27;87;5
16568107;13/1/16;100;Embajadores;Centro;Madrid;28005;Spain;4.040.674.742.129.690;-37.109.789.764.495.700;Apartment;Entire home/apt;6;1.0;1;4;Real Bed;60;;;3;80;4
9839053;2/7/14;100;Embajadores;Centro;Madrid;28012;Spain;40.408.441.073.397.400;-37.000.349.843.770.900;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;29;150;30;59;84;5
9456855;27/2/15;97;Embajadores;Centro;Madrid;28012;Spain;4.040.955.166.778.790;-3.704.756.421.204.430;House;Entire home/apt;5;1.0;2;3;Real Bed;50;100;25;65;83;4
16074375;26/12/13;100;Embajadores;Centro;Madrid;28012;Spain;4.041.090.583.772.150;-36.998.525.269.184.900;Apartment;Entire home/apt;4;1.0;2;3;Real Bed;78;120;25;26;97;1
4507525;3/10/12;100;Embajadores;Centro;Madrid;28012;Spain;40.410.346.900.004.900;-3.702.248.028.789.060;Apartment;Entire home/apt;4;1.0;1;1;Real Bed;85;;;7;94;3
15744855;27/9/16;;Embajadores;Centro;Madrid;28012;Spain;40.410.168.139.552.000;-37.000.696.660.000.300;Apartment;Entire home/apt;3;1.0;1;1;Pull-out Sofa;50;;14;5;96;1
8536053;23/9/15;100;Embajadores;Centro;Madrid;28012;Spain;4.040.966.075.420.510;-3.702.014.877.471.170;Loft;Entire home/apt;4;1.0;1;2;Real Bed;80;;20;7;97;2
4705006;3/7/14;75;Arapiles;Chamberí;Madrid;28015;Spain;4.043.319.250.752.490;-37.063.321.081.119.300;House;Entire home/apt;5;2.0;2;3;Real Bed;39;;10;5;96;1
15005806;12/6/13;100;Arapiles;Chamberí;Madrid;28015;Spain;4.043.289.446.857.340;-3.709.196.782.476.690;Apartment;Entire home/apt;6;3.0;3;4;Real Bed;100;500;45;3;100;2
5696371;25/1/12;100;Arapiles;Chamberí;Madrid;28015;Spain;40.434.454.884.217.200;-37.089.316.605.657.000;Apartment;Entire home/apt;6;2.0;3;5;Real Bed;145;200;60;13;83;40
4153573;19/9/14;75;Arapiles;Chamberí;Madrid;28015;Spain;4.043.655.767.139.600;-37.059.540.245.635.800;Apartment;Entire home/apt;5;1.0;2;3;Real Bed;90;200;50;0;;145
14097549;24/11/15;96;Arapiles;Chamberí;Madrid;28015;Spain;40.434.239.328.400.200;-3.708.831.553.072.290;Apartment;Entire home/apt;2;1.0;0;1;Real Bed;43;;12;21;93;12
17933402;23/2/17;;Arapiles;Chamberí;Madrid;28015;Spain;4.043.584.240.852.470;-37.045.971.263.862.700;Apartment;Private room;1;2.0;1;1;Real Bed;31;200;30;0;;38
17526866;11/1/17;100;Trafalgar;Chamberí;Madrid;28010;Spain;4.042.944.363.646.400;-37.018.192.597.932.800;Apartment;Private room;1;1.0;1;1;Real Bed;31;;;3;100;2
10845377;23/1/16;100;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.098.237.435.230;-3.700.564.452.284.500;Apartment;Entire home/apt;10;2.0;4;8;Real Bed;190;;;2;90;15
102091;25/4/11;33;Trafalgar;Chamberí;Madrid;28010;Spain;40.431.582.901.101.300;-37.007.105.656.018.000;Apartment;Entire home/apt;6;2.0;2;3;Real Bed;195;200;30;7;83;14
13779746;10/4/16;82;Trafalgar;Chamberí;Madrid;28010;Spain;4.042.962.302.651.470;-37.013.490.353.019.000;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;58;200;30;16;80;3
12884283;9/10/14;100;Trafalgar;Chamberí;Madrid;28015;Spain;4.043.335.456.410.640;-37.039.555.776.865.300;Apartment;Entire home/apt;2;1.0;1;;Real Bed;85;;25;4;75;2
1868042;25/4/11;33;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.159.736.322.440;-37.018.710.284.972.200;Apartment;Entire home/apt;8;2.0;3;4;Real Bed;240;200;30;1;100;14
6990525;11/4/13;75;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.081.251.234.930;-37.031.809.661.353.000;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;60;90;10;14;97;1
8775070;7/10/15;93;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.601.477.722.940;-37.002.040.728.027.200;Apartment;Entire home/apt;4;1.0;2;3;Real Bed;49;;30;0;;9
15356561;11/2/15;50;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.265.269.793.870;-36.993.811.960.278.900;Apartment;Private room;2;1.0;1;1;Real Bed;45;;;0;;1
7010582;8/8/14;92;Trafalgar;Chamberí;Madrid;28010;Spain;404.369.518.122.011;-3.701.031.662.977.880;Apartment;Private room;1;1.0;1;1;Real Bed;20;;10;51;93;7
7646631;11/6/15;92;Trafalgar;Chamberí;Madrid;28015;Spain;4.043.009.435.267.340;-37.051.924.418.637.700;Apartment;Private room;4;2.0;1;3;Real Bed;36;;10;62;83;6
6772668;11/12/14;89;Trafalgar;Chamberí;Madrid;28010;Spain;40.431.325.858.928.000;-37.032.247.218.956.000;Apartment;Entire home/apt;9;2.0;5;6;Real Bed;120;;;7;89;9
15922797;23/1/16;100;Trafalgar;Chamberí;Madrid;28010;Spain;4.042.921.674.944.560;-37.003.464.338.992.800;Apartment;Entire home/apt;6;1.0;2;4;Real Bed;100;;;2;80;15
4374469;2/10/14;100;Trafalgar;Chamberí;Madrid;28010;Spain;404.375.310.137.794;-3.701.320.019.879.320;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;120;150;;18;88;1
13153495;29/10/14;100;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.576.466.214.090;-37.022.604.827.341.700;Apartment;Entire home/apt;2;1.0;0;2;Real Bed;39;;15;14;89;7
9714249;7/10/15;93;Trafalgar;Chamberí;Madrid;28003;Spain;4.043.845.733.590.150;-3.701.133.377.321.640;Apartment;Entire home/apt;6;1.0;2;4;Real Bed;65;;30;1;80;9
15386850;5/10/16;100;Almagro;Chamberí;Madrid;28010;Spain;404.293.778.152.271;-36.933.560.610.952.500;Apartment;Entire home/apt;4;1.0;0;1;Real Bed;75;100;30;0;;5
12245205;30/7/14;;Tower Hamlets;;London;E14 3HN;United Kingdom;5.149.306.585.954.200;-0.007115916463169696;Apartment;Private room;3;4.0;1;2;Real Bed;40;;;3;20;1
13880255;16/4/15;86;Universidad;Centro;Madrid;;Spain;404.265.485.012.301;-37.073.277.496.781.700;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;66;;;12;98;1
5895578;7/5/13;100;Universidad;Centro;Madrid;28015;Spain;40.428.455.459.234.400;-3.709.405.451.580.110;Apartment;Entire home/apt;6;1.0;2;4;Real Bed;85;295;50;16;88;4
7091166;27/6/15;;Universidad;Centro;Madrid;28015;Spain;4.042.716.057.717.760;-3.708.408.331.937.800;Apartment;Private room;1;1.0;1;1;Real Bed;27;200;70;0;;1
6287069;23/4/14;98;Universidad;Centro;Madrid;28004;Spain;4.042.265.191.075.830;-37.062.265.309.364.900;House;Private room;2;1.0;1;1;Real Bed;29;;7;110;85;10
14551525;21/5/13;100;Universidad;Centro;Madrid;28004;Spain;4.042.370.950.803.680;-3.706.941.988.446.970;Apartment;Private room;2;1.0;1;1;Real Bed;27;;15;18;97;2
17744508;29/8/15;100;Universidad;Centro;Madrid;28004;Spain;40.424.297.957.440.200;-37.061.570.804.650.800;Apartment;Entire home/apt;6;1.0;2;4;Real Bed;150;;;1;100;1
15968587;4/11/16;100;Universidad;Centro;Madrid;28004;Spain;4.042.135.616.988.310;-37.052.324.728.290.900;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;99;150;25;19;98;1
14911737;4/10/15;100;Universidad;Centro;Madrid;28004;Spain;4.042.289.799.404.610;-37.007.759.502.868.400;Apartment;Private room;1;1.0;1;1;Real Bed;26;100;8;11;89;4
12080427;27/5/11;100;Universidad;Centro;Madrid;28004;Spain;4.042.641.124.730.590;-3.702.655.658.206.990;Apartment;Entire home/apt;4;1.0;2;3;Real Bed;80;100;40;27;96;1
7190795;30/4/13;;Universidad;Centro;Madrid;28004;Spain;4.042.755.672.759.820;-37.034.300.482.386.700;Apartment;Private room;1;1.5;1;1;Real Bed;35;;;0;;3
888289;15/1/13;100;Universidad;Centro;Madrid;;Spain;4.042.451.891.750.950;-37.041.958.455.820.200;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;90;250;40;161;98;4
921173;12/4/12;100;Universidad;Centro;Madrid;28004;Spain;4.042.180.506.372.980;-37.026.903.211.419.700;Apartment;Private room;2;1.0;1;1;Real Bed;35;;;45;96;6
12032976;25/3/16;92;Universidad;Centro;Madrid;28012;Spain;40.427.231.559.239.100;-3.704.810.106.398.050;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;100;150;40;3;100;1
6742095;3/6/14;;Universidad;Centro;Madrid;28004;Spain;4.042.417.499.825.880;-37.026.648.224.516.200;Apartment;Private room;1;1.0;1;1;Real Bed;45;;5;1;100;1
16907849;15/2/14;100;Universidad;Centro;Madrid;28015;Spain;4.042.897.902.413.320;-37.145.251.616.752.000;Apartment;Entire home/apt;6;1.0;2;3;Real Bed;70;200;45;0;;4
13357233;20/10/11;100;Universidad;Centro;Madrid;28004;Spain;40.423.506.666.211.500;-37.060.774.883.251.200;Apartment;Private room;2;1.0;1;1;Real Bed;20;;10;62;79;3
7689476;23/4/14;98;Universidad;Centro;Madrid;28004;Spain;404.213.849.097.511;-3.706.492.684.962.600;House;Private room;2;1.0;1;1;Real Bed;27;;7;123;83;10
16367758;2/5/14;88;Universidad;Centro;Madrid;28004;Spain;40.424.585.539.564.400;-3.704.084.472.690.420;Other;Private room;3;1.0;1;2;Real Bed;24;;;4;95;2
17803784;17/10/16;100;Universidad;Centro;Madrid;28015;Spain;40.424.024.631.175.800;-37.073.538.132.269.500;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;100;350;;2;100;5
13543664;11/2/15;100;Universidad;Centro;Madrid;28015;Spain;4.042.240.364.387.390;-37.083.204.586.589.000;Apartment;Shared room;4;1.0;1;4;Real Bed;19;100;;17;86;5
14264405;10/6/15;100;Universidad;Centro;Madrid;28004;Spain;4.042.333.172.096.350;-37.023.433.220.293.900;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;50;150;10;52;94;2
11117931;15/4/14;100;Universidad;Centro;Madrid;28015;Spain;4.042.498.698.931.830;-37.100.785.146.228.000;House;Private room;2;1.0;1;1;Real Bed;45;350;17;79;98;1
17933443;14/2/14;100;Universidad;Centro;Madrid;28004;Spain;4.042.493.616.101.800;-3.702.453.307.132.000;Apartment;Private room;1;1.0;1;1;Real Bed;22;;;0;;2
7932927;18/8/15;;Universidad;Centro;Madrid;28004;Spain;40.423.304.092.363.100;-37.060.668.548.188.900;Apartment;Entire home/apt;5;1.5;2;2;Real Bed;125;;;0;;1
11077428;20/3/13;100;Universidad;Centro;Madrid;28004;Spain;40.421.272.820.050.500;-37.064.369.435.345.500;Apartment;Entire home/apt;8;2.0;4;4;Real Bed;110;;35;60;85;46
8814854;29/3/14;100;Universidad;Centro;Madrid;28004;Spain;4.042.365.380.981.150;-3.705.413.870.640.570;Apartment;Entire home/apt;6;1.0;1;2;Real Bed;54;188;29;36;99;1
17519734;1/10/15;100;Sol;Centro;Madrid;28013;Spain;4.041.569.158.896.740;-37.077.083.180.928.600;Apartment;Entire home/apt;8;1.5;3;4;Real Bed;159;;25;6;100;11
11995217;20/10/12;100;Sol;Centro;Madrid;28013;Spain;40.419.876.530.858.400;-3.707.594.904.549.000;Apartment;Entire home/apt;8;2.0;3;6;Real Bed;180;150;50;19;98;10
18086900;23/2/17;;Sol;Centro;Madrid;28013;Spain;4.042.011.114.434.300;-37.070.512.554.716.100;Apartment;Private room;1;3.0;1;1;Real Bed;36;200;30;0;;26
14514754;11/9/15;70;Universidad;Centro;Madrid;28015;Spain;4.042.493.705.159.310;-3.710.492.430.133.360;Apartment;Entire home/apt;5;1.0;2;4;Real Bed;70;200;50;0;;1
17398411;15/12/16;99;Universidad;Centro;Madrid;28004;Spain;40.420.449.514.623.400;-3.702.423.541.255.440;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;74;225;20;1;100;6
9206552;26/3/14;100;Universidad;Centro;Madrid;28004;Spain;4.042.054.679.715.290;-37.025.119.402.520.100;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;64;;;38;97;1
8551651;8/3/15;;Universidad;Centro;Madrid;28004;Spain;4.042.408.890.630.340;-3.702.705.531.026.550;Apartment;Private room;1;1.0;1;1;Real Bed;50;;5;8;94;2
11854522;1/3/16;100;Universidad;Centro;Madrid;28004;Spain;40.425.483.714.998.300;-37.024.593.424.406.800;Apartment;Entire home/apt;4;2.0;1;2;Real Bed;150;;;10;98;1
2711470;15/11/11;94;Universidad;Centro;Madrid;28004;Spain;4.042.227.452.952.850;-3.706.438.409.492.010;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;77;200;32;4;90;51
7692443;3/8/15;;Universidad;Centro;Madrid;28015;Spain;4.042.870.072.927.000;-37.100.302.639.936.100;Apartment;Private room;1;1.0;1;1;Real Bed;28;;;0;;1
6151719;11/7/13;100;Universidad;Centro;Madrid;28015;Spain;4.042.734.141.906.160;-37.088.037.063.123.600;Apartment;Private room;2;1.0;1;1;Real Bed;33;;10;32;98;1
13850986;7/4/14;89;Universidad;Centro;Madrid;;Spain;4.042.274.001.401.840;-37.021.834.935.009.900;Apartment;Private room;2;1.0;1;1;Real Bed;44;100;5;9;97;1
14601715;24/6/15;100;Universidad;Centro;Madrid;28004;Spain;40.421.371.021.459.700;-37.020.938.484.853.400;Apartment;Entire home/apt;3;1.0;1;1;Real Bed;55;;;54;89;1
13944536;27/7/15;91;Universidad;Centro;Madrid;2804;Spain;40.427.392.731.536.200;-3.703.108.666.928.020;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;45;100;15;31;95;3
6616129;31/5/15;100;Universidad;Centro;Madrid;28015;Spain;4.042.661.706.815.200;-37.074.028.620.740.200;Apartment;Entire home/apt;2;1.0;0;1;Real Bed;65;100;;9;96;2
14145594;10/7/16;100;Guindalera;Salamanca;Madrid;28028;Spain;404.320.876.286.974;-3.671.920.391.778.710;Apartment;Private room;1;1.5;1;1;Real Bed;14;;;47;91;4
2984815;7/5/14;80;Guindalera;Salamanca;Madrid;28028;Spain;4.043.648.642.515.840;-36.754.158.407.864.900;Apartment;Entire home/apt;4;1.0;2;3;Real Bed;45;;;34;93;1
887754;19/7/12;99;Guindalera;Salamanca;Madrid;28028;Spain;4.043.464.088.441.720;-3.671.696.448.685.520;Apartment;Private room;2;1.0;1;1;Real Bed;19;;;15;80;33
16044342;11/5/12;100;Guindalera;Salamanca;Madrid;28028;Spain;40.434.384.206.418.000;-36.723.118.272.392.100;House;Entire home/apt;4;1.0;2;2;Real Bed;70;;24;2;70;4
15120596;13/7/14;100;Guindalera;Salamanca;Madrid;28028;Spain;4.043.535.342.343.510;-3.674.441.535.504.560;Apartment;Private room;2;2.0;1;1;Real Bed;35;;;7;100;1
16447032;5/8/16;100;Guindalera;Salamanca;Madrid;28028;Spain;404.352.487.816.688;-36.643.423.944.312.600;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;52;;;3;60;1
6336716;18/7/12;;Guindalera;Salamanca;Madrid;28028;Spain;40.430.688.347.616.400;-36.665.502.616.842.300;Apartment;Private room;2;1.0;1;2;Real Bed;48;100;18;1;100;1
15667574;25/10/16;100;Guindalera;Salamanca;Madrid;28028;Spain;4.043.606.611.259.220;-36.729.716.274.425.400;Apartment;Private room;2;1.0;1;2;Real Bed;20;;;3;87;3
817734;3/5/11;100;Lista;Salamanca;Madrid;28006;Spain;40.433.571.877.224.800;-3.674.879.707.133.600;Apartment;Private room;2;1.0;1;2;Real Bed;29;100;40;40;93;2
5132570;19/9/14;75;Lista;Salamanca;Madrid;28006;Spain;4.043.087.407.788.440;-36.741.320.039.130.000;Apartment;Entire home/apt;8;2.0;2;6;Real Bed;100;400;60;19;94;145
15152716;15/4/13;100;Lista;Salamanca;Madrid;28006;Spain;4.043.401.087.888.110;-3.679.041.437.213.470;Apartment;Entire home/apt;5;1.0;2;5;Real Bed;90;200;45;7;100;1
4224519;9/12/13;100;Castellana;Salamanca;Madrid;28006;Spain;4.043.346.485.161.400;-3.685.325.399.354.900;House;Private room;2;1.0;1;1;Real Bed;80;;;13;95;1
10419747;22/12/15;;El Viso;Chamartín;Madrid;;Spain;4.044.453.199.352.730;-3.678.604.884.729.330;Apartment;Private room;1;1.0;1;1;Real Bed;40;;;0;;1
18095441;6/4/17;;Prosperidad;Chamartín;Madrid;;Spain;40.440.997.856.997.900;-36.782.839.629.555.400;House;Private room;2;1.0;1;1;Real Bed;50;;;0;;1
9773037;2/12/15;100;Prosperidad;Chamartín;Madrid;28002;Spain;4.044.219.035.236.340;-3.671.604.660.228.170;House;Private room;2;2.0;1;1;Real Bed;35;;;48;91;1
10607629;27/7/14;;Prosperidad;Chamartín;Madrid;28002;Spain;4.044.354.354.381.660;-36.727.970.395.048.600;Apartment;Private room;1;1.0;1;1;Pull-out Sofa;20;;;34;94;1
13945713;18/6/13;100;Prosperidad;Chamartín;Madrid;28002;Spain;4.044.119.483.088.600;-36.735.092.504.861.100;Apartment;Entire home/apt;2;1.0;2;1;Real Bed;70;200;30;0;;1
17150672;27/4/15;100;Castillejos;Tetuán;Madrid;28046;Spain;4.045.731.503.608.550;-36.915.153.137.046.300;Apartment;Entire home/apt;4;1.5;2;4;Real Bed;207;;250;1;100;39
17540293;15/10/16;100;Castillejos;Tetuán;Madrid;28020;Spain;40.462.244.254.331.700;-3.694.551.676.607.570;Apartment;Entire home/apt;3;1.0;2;2;Real Bed;50;;;0;;2
